x,y,z,samples
-12.96,0.347,-5.957,2607608
-11.804,2.449,-6.776,2607609
-12.947,0.365,-5.969,2607610
-11.605,2.55,-6.782,2607611
-12.279,1.692,-6.582,2607612
2.115,-7.353,-9.902,2607613
-10.986,2.89,-6.715,2607614
-10.991,2.887,-6.716,2607615
-11.823,2.539,-6.739,2607616
-11.754,2.494,-6.769,2607618
-11.039,2.87,-6.72,2607619
-11.786,2.577,-6.724,2607620
-11.136,2.82,-6.73,2607621
13.273,10.967,7.501,2609164
13.278,10.971,7.495,2609165
13.279,10.973,7.493,2609166
13.283,10.973,7.498,2609167
13.277,10.98,7.496,2609168
13.276,10.977,7.498,2609169
13.272,10.975,7.498,2609170
13.273,10.979,7.499,2609171
-13.721,4.746,16.436,2609314
-13.486,4.64,16.966,2609315
-12.973,4.674,16.372,2609316
-12.794,4.447,16.431,2609317
-12.782,4.541,16.427,2609318
-13.99,4.775,16.417,2609319
-13.409,4.603,16.935,2609320
-12.928,4.64,16.398,2609321
-12.815,4.669,16.418,2609322
-12.709,4.459,16.474,2609323
-1.307,-0.106,16.784,2610521
-1.316,-0.088,16.803,2610522
0.573,1.167,19.082,2610523
0.575,1.185,19.089,2610524
-1.227,12.273,27.405,2610525
-21.567,20.47,-5.444,2610768
-21.715,20.268,-5.583,2610770
1.848,-3.337,-10.657,2610771
1.842,-3.341,-10.656,2610772
1.872,-3.329,-10.653,2610773
-21.431,20.592,-5.34,2610774
-21.55,20.509,-5.448,2610775
1.908,-3.339,-10.64,2610776
1.865,-3.327,-10.652,2610777
-21.549,20.509,-5.436,2610778
-21.678,20.329,-5.535,2610779
-21.613,20.418,-5.478,2610780
-21.615,20.418,-5.481,2610781
1.859,-3.336,-10.655,2610782
-21.633,20.384,-5.498,2610783
1.897,-3.346,-10.635,2610784
-21.575,20.468,-5.451,2610785
1.844,-3.319,-10.656,2610786
-21.548,20.489,-5.429,2610787
1.689,-3.278,-10.665,2610788
-21.443,20.586,-5.35,2610789
-21.556,20.477,-5.437,2610790
1.842,-3.328,-10.657,2610791
-21.493,20.621,-5.413,2610792
-21.339,20.835,-5.32,2610793
-21.562,20.531,-5.454,2610794
-21.451,20.68,-5.387,2610795
-21.499,20.602,-5.409,2610796
-21.607,20.462,-5.48,2610797
-21.588,20.486,-5.468,2610798
-21.548,20.553,-5.446,2610799
-21.662,20.397,-5.521,2610800
-21.673,20.331,-5.534,2610801
-21.592,20.501,-5.476,2610802
-21.517,20.594,-5.426,2610803
-21.535,20.563,-5.437,2610804
-21.629,20.442,-5.497,2610805
-21.655,20.405,-5.515,2610806
-21.643,20.42,-5.505,2610807
-21.6,20.47,-5.476,2610808
-21.579,20.51,-5.466,2610809
-21.557,20.541,-5.452,2610810
-21.536,20.558,-5.437,2610811
1.798,-3.315,-10.658,2610812
-21.666,20.39,-5.522,2610813
-21.616,20.454,-5.487,2610814
-21.55,20.537,-5.443,2610815
-21.532,20.57,-5.436,2610816
-21.596,20.491,-5.477,2610817
-21.633,20.429,-5.498,2610818
-21.658,20.402,-5.517,2610819
-21.658,20.4,-5.515,2610820
-21.665,20.393,-5.523,2610821
-21.644,20.422,-5.507,2610822
1.753,-3.291,-10.659,2610823
-21.557,20.537,-5.45,2610824
-21.606,20.475,-5.482,2610825
-21.629,20.442,-5.497,2610826
-21.618,20.457,-5.49,2610827
-21.604,20.47,-5.48,2610828
-21.605,20.466,-5.48,2610829
-21.62,20.458,-5.493,2610830
-21.637,20.435,-5.503,2610831
-21.62,20.456,-5.493,2610833
-21.494,20.595,-5.402,2610834
-21.561,20.537,-5.454,2610835
-21.613,20.464,-5.487,2610836
-21.63,20.445,-5.498,2610837
-21.63,20.445,-5.498,2610838
-21.582,20.508,-5.467,2610839
-21.647,20.422,-5.51,2610840
-21.659,20.403,-5.519,2610841
-21.63,20.443,-5.498,2610842
-21.627,20.439,-5.494,2610843
-21.598,20.482,-5.476,2610844
1.894,-3.339,-10.644,2610845
-21.663,20.396,-5.521,2610847
-21.653,20.41,-5.514,2610848
-21.648,20.42,-5.51,2610849
-21.623,20.452,-5.494,2610850
-21.64,20.439,-5.507,2610851
-21.591,20.493,-5.472,2610852
-21.627,20.445,-5.496,2610853
-21.65,20.416,-5.512,2610854
-21.642,20.427,-5.507,2610855
-21.375,20.693,-5.312,2610856
-21.617,20.464,-5.49,2610857
-20.2,21.219,-4.234,2610858
-20.199,21.196,-4.217,2610859
-21.426,20.551,-5.323,2610860
-21.455,20.536,-5.348,2610861
-21.53,20.492,-5.413,2610862
-21.519,20.502,-5.404,2610863
0.126,-11.433,-13.506,2616354
-0.99,-10.24,-13.861,2616355
-0.701,-11.117,-13.701,2616357
0.603,-13.638,-14.683,2616358
-0.684,-10.358,-13.703,2616359
-1.359,-12.023,-14.205,2616360
18.898,-13.914,-12.076,2616361
0.999,-9.805,-12.913,2616362
0.597,-10.508,-12.566,2616363
-0.988,-11.872,-14.821,2616364
-3.948,-6.084,-14.136,2616365
-2.787,-12.04,-15.805,2616366
-0.106,-11.837,-14.697,2616367
0.307,-8.971,-13.163,2616368
2.72,-11.481,-12.73,2616369
0.22,-10.478,-12.837,2616370
-2.072,-11.791,-15.126,2616371
-2.302,-11.796,-15.373,2616372
-2.686,-12.049,-15.744,2616373
-2.365,-11.88,-15.481,2616374
-0.101,-11.018,-13.461,2616375
1.054,-13.624,-14.224,2616376
1.864,-9.418,-12.206,2616377
-1.398,-10.833,-14.263,2616378
-2.792,-12.051,-15.779,2616379
-0.307,-12.563,-14.743,2616380
-1.92,-11.085,-15.011,2616381
0.37,-9.197,-12.992,2616382
-2.009,-12.476,-15.403,2616383
1.996,-14.358,-14.104,2616384
0.805,-10.619,-13.069,2616385
-2.068,-12.064,-15.403,2616386
-1.988,-12.302,-15.334,2616387
0.978,-9.553,-14.317,2616389
-1.933,-11.961,-14.871,2616390
0.405,-9.207,-13.142,2616391
-1.051,-9.336,-13.962,2616392
1.997,-13.209,-13.284,2616393
0.009,-10.388,-13.307,2616395
-2.126,-11.237,-15.085,2616396
2.312,-10.145,-12.135,2616397
-0.635,-11.579,-14.078,2616399
0.811,-9.322,-14.249,2616400
-2.759,-12.093,-15.772,2616401
-2.574,-11.801,-15.493,2616402
-2.668,-11.807,-15.679,2616403
-0.49,-10.636,-13.469,2616404
0.404,-9.47,-13.186,2616405
1.893,-14.057,-14.283,2616406
-0.312,-12.722,-14.72,2616407
-0.779,-12.172,-14.829,2616408
-0.514,-12.501,-14.716,2616409
1.094,-14.027,-15.173,2616410
-0.779,-12.765,-14.246,2616412
0.636,-8.819,-12.905,2616413
-1.037,-11.259,-14.143,2616414
1.951,-9.862,-12.342,2616415
0.68,-9.095,-12.899,2616416
0.889,-13.545,-15.082,2616417
-2.507,-12.481,-15.71,2616418
-0.83,-11.79,-14.461,2616419
1.259,-13.545,-13.999,2616420
2.002,-10.633,-12.59,2616421
1.083,-9.463,-12.726,2616422
-2.42,-12.189,-15.497,2616424
-0.645,-10.863,-13.774,2616425
-0.704,-11.608,-13.845,2616426
-1.42,-11.483,-14.474,2616427
2.805,-13.419,-13.951,2616428
-2.388,-11.727,-15.581,2616429
-1.48,-11.363,-14.301,2616430
0.692,-9.263,-12.968,2616431
0.073,-9.926,-13.009,2616432
1.595,-13.38,-14.802,2616433
1.657,-11.949,-13.791,2616434
1.188,-11.251,-13.986,2616436
0.916,-13.624,-14.793,2616437
-2.547,-11.844,-15.705,2616438
1.634,-13.831,-13.816,2616439
-2.647,-12.185,-15.757,2616440
-2.54,-11.943,-15.635,2616441
-0.148,-11.585,-13.748,2616442
-0.642,-12.046,-14.716,2616443
0.855,-8.985,-13.097,2616444
0.659,-9.071,-12.674,2616445
0.679,-9.334,-13.012,2616446
-2.599,-12.165,-15.713,2616447
-2.431,-11.893,-15.536,2616448
3.159,-9.744,-11.925,2616449
-0.685,-12.46,-15.099,2616450
0.668,-10.043,-12.963,2616451
-3.035,-10.636,-15.268,2616452
-2.448,-12.379,-15.733,2616453
0.161,-8.575,-13.183,2616454
-2.562,-12.312,-15.712,2616455
3.361,-10.739,-12.07,2616456
0.09,-10.879,-12.248,2616457
-2.449,-12.189,-15.622,2616458
-1.451,-11.19,-14.249,2616459
0.363,-8.881,-13.11,2616460
-1.01,-12.274,-13.948,2616461
-1.186,-12.009,-14.562,2616462
-0.74,-10.333,-14.12,2616463
0.299,-9.021,-13.183,2616464
-2.713,-12.023,-15.756,2616465
-1.125,-11.337,-14.082,2616466
1.834,-13.787,-13.67,2616467
-0.332,-10.971,-13.461,2616468
0.826,-9.142,-12.705,2616469
-1.226,-11.245,-14.082,2616470
0.447,-9.094,-13.15,2616471
4.403,-11.25,-11.327,2616472
1.963,-12.072,-13.661,2616473
-1.105,-11.422,-14.164,2616474
-1.461,-12.344,-15.025,2616476
-2.647,-11.966,-15.745,2616477
0.226,-12.515,-14.26,2616478
-1.517,-12.114,-14.741,2616479
1.04,-8.894,-13.288,2616480
1.391,-13.739,-14.197,2616481
1.814,-12.915,-13.739,2616482
0.484,-9.386,-13.161,2616483
-0.762,-11.702,-14.029,2616484
3.494,-8.554,-10.676,2616485
-0.407,-10.402,-13.346,2616486
-0.636,-11.22,-13.779,2616487
0.166,-8.832,-13.17,2616488
-2.594,-12.366,-15.733,2616489
-2.079,-11.763,-15.442,2616490
-2.562,-12.14,-15.617,2616491
-0.679,-9.359,-13.594,2616492
0.365,-8.997,-13.126,2616493
-2.165,-11.488,-15.298,2616494
0.322,-8.822,-13.194,2616495
1.813,-13.585,-13.604,2616496
-0.029,-10.408,-14.803,2616497
-2.541,-12.186,-15.692,2616498
0.059,-10.949,-15.505,2616499
-1.35,-12.391,-15.128,2616500
-1.221,-12.12,-14.928,2616501
1.495,-10.425,-12.858,2616502
-0.526,-9.115,-13.701,2616503
2.051,-12.885,-13.743,2616504
0.624,-9.229,-12.966,2616505
-4.218,-5.992,-14.369,2616506
-1.675,-11.049,-14.705,2616507
-0.403,-11.305,-13.659,2616508
-0.882,-11.388,-14.013,2616509
-2.562,-12.21,-15.697,2616510
0.097,-10.176,-13.286,2616511
-0.613,-10.818,-13.794,2616513
-0.336,-11.061,-13.627,2616514
-1.16,-10.736,-14.098,2616515
0.364,-8.874,-13.104,2616516
-1.614,-12.282,-15.075,2616517
0.384,-8.781,-13.104,2616518
-2.86,-12.135,-15.84,2616519
-2.512,-11.967,-15.485,2616520
-0.275,-10.484,-13.541,2616522
-0.623,-10.122,-13.532,2616523
-1.717,-12.408,-15.288,2616524
-0.726,-11.651,-13.817,2616525
-1.061,-11.948,-14.386,2616526
1.042,-9.723,-12.945,2616527
0.351,-9.176,-12.998,2616528
-0.496,-12.538,-14.811,2616529
-2.823,-11.932,-15.718,2616530
-0.635,-11.63,-13.86,2616531
0.081,-11.627,-14.636,2616532
-2.202,-11.36,-15.193,2616533
0.299,-9.293,-13.184,2616534
-0.492,-11.237,-13.567,2616535
-1.983,-12.298,-15.382,2616536
-3.914,-6.108,-14.084,2616537
2.144,-8.315,-11.288,2616538
0.61,-11.07,-13.471,2616539
0.349,-9.33,-13.026,2616540
1.107,-13.507,-14.652,2616541
0.447,-9.108,-13.088,2616542
-2.642,-12.317,-15.751,2616543
2.144,-14.179,-14.593,2616544
-2.642,-11.857,-15.641,2616545
-2.494,-12.027,-15.678,2616546
0.095,-8.702,-13.425,2616547
-1.404,-12.446,-15.24,2616548
-2.78,-12.084,-15.784,2616549
-0.185,-10.74,-13.473,2616550
-0.847,-11.337,-14.303,2616551
-1.887,-12.034,-15.389,2616552
0.883,-13.783,-15.083,2616553
0.374,-9.118,-13.083,2616554
-2.615,-12.231,-15.755,2616555
-0.193,-10.305,-14.103,2616557
-1.65,-11.17,-14.459,2616558
0.198,-13.2,-13.922,2616559
0.236,-13.196,-14.034,2616560
-0.369,-12.015,-14.914,2616561
1.067,-8.94,-12.951,2616562
-2.52,-11.98,-15.565,2616563
0.823,-9.164,-12.952,2616564
-2.651,-12.293,-15.781,2616565
-2.376,-11.611,-15.435,2616566
1.66,-13.885,-13.872,2616567
-2.588,-12.188,-15.709,2616568
0.64,-9.47,-13.032,2616569
-0.251,-9.054,-12.901,2616570
-1.561,-10.719,-14.572,2616571
-1.615,-12.444,-15.136,2616572
0.192,-8.868,-13.212,2616573
-2.645,-11.804,-15.425,2616574
1.867,-13.631,-13.552,2616575
-2.532,-12.001,-15.654,2616576
0.054,-8.764,-13.241,2616577
-1.669,-12.196,-15.262,2616578
-1.795,-12.241,-15.162,2616579
1.37,-13.251,-13.869,2616580
0.345,-8.858,-13.143,2616581
0.897,-9.116,-13.057,2616582
-1.198,-12.117,-14.622,2616583
-0.94,-11.798,-14.661,2616584
0.369,-10.397,-13.149,2616585
-2.739,-12.154,-15.785,2616586
-2.278,-11.926,-15.23,2616587
-2.431,-11.727,-15.485,2616589
-2.228,-11.819,-15.411,2616590
-0.748,-9.128,-13.896,2616591
-0.584,-11.472,-13.972,2616592
-0.772,-11.669,-14.644,2616593
-2.742,-12.032,-15.782,2616594
0.053,-8.415,-13.204,2616595
1.176,-9.455,-13.054,2616596
-0.458,-12.108,-14.899,2616597
1.955,-12.559,-14.179,2616598
0.391,-11.705,-14.451,2616599
1.884,-13.094,-13.86,2616601
1.08,-13.52,-14.458,2616602
-1.233,-12.062,-14.718,2616603
0.582,-8.971,-12.976,2616604
-2.809,-11.988,-15.796,2616605
-1.424,-11.211,-14.257,2616606
0.541,-8.826,-12.903,2616607
-2.606,-11.693,-15.596,2616608
-0.738,-8.771,-13.602,2616609
0.751,-10.31,-13.188,2616610
-2.132,-11.776,-15.289,2616611
-0.885,-12.028,-13.889,2616612
-0.977,-12.152,-14.775,2616613
1.924,-13.206,-13.588,2616614
1.606,-11.984,-13.934,2616615
-1.488,-12.47,-15.242,2616617
-2.558,-11.713,-15.59,2616618
0.201,-8.853,-13.193,2616619
-2.663,-12.249,-15.779,2616620
-2.367,-11.764,-15.439,2616621
-2.415,-11.974,-15.648,2616622
-0.98,-10.869,-14.264,2616623
1.583,-11.904,-14.149,2616624
1.18,-10.267,-12.653,2616625
1.111,-8.845,-13.038,2616626
0.364,-9.255,-12.967,2616627
-2.404,-11.774,-15.45,2616628
-2.851,-12.002,-15.811,2616629
4.202,-11.246,-11.308,2616631
-0.728,-11.996,-14.884,2616632
0.739,-9.416,-13.034,2616633
-0.716,-11.19,-13.658,2616634
-2.295,-11.257,-15.24,2616635
-2.294,-11.593,-15.346,2616636
0.806,-10.31,-12.506,2616637
1.625,-11.149,-13.444,2616638
-2.832,-11.914,-15.759,2616639
-1.016,-10.453,-13.81,2616640
-2.813,-11.87,-15.715,2616641
-2.306,-11.646,-15.46,2616642
0.202,-10.721,-13.165,2616643
0.454,-9.179,-12.964,2616644
-0.628,-11.165,-13.514,2616645
-2.422,-11.821,-15.565,2616647
1.145,-9.829,-13.166,2616648
-2.517,-12.053,-15.647,2616649
-0.538,-10.818,-13.501,2616650
-0.031,-12.313,-14.635,2616651
-1.519,-10.922,-14.518,2616652
0.892,-8.76,-13.181,2616653
0.339,-12.249,-14.494,2616654
-2.467,-11.867,-15.592,2616655
-1.235,-12.5,-15.029,2616656
-2.311,-12.028,-15.463,2616657
-2.607,-12.147,-15.757,2616658
1.915,-12.845,-13.857,2616659
-2.653,-12.165,-15.739,2616660
0.295,-9.064,-13.129,2616661
-1.055,-12.464,-15.031,2616662
-0.64,-11.214,-14.071,2616663
0.019,-10.992,-12.493,2616664
1.229,-13.979,-15.262,2616665
-1.312,-11.741,-14.254,2616666
0.913,-9.259,-12.969,2616667
-1.495,-11.024,-14.264,2616669
-0.706,-11.104,-13.722,2616670
0.437,-12.754,-14.525,2616671
-1.722,-9.396,-14.417,2616672
-1.28,-9.008,-14.16,2616673
-1.229,-8.973,-14.129,2616674
-1.031,-8.927,-14.029,2616675
-1.348,-9.049,-14.221,2616676
-1.769,-9.346,-14.439,2616677
-1.335,-8.991,-14.184,2616678
-1.371,-9.039,-14.214,2616679
-1.718,-9.253,-14.39,2616680
-1.525,-9.232,-14.321,2616681
-1.329,-9.012,-14.187,2616683
-1.536,-9.197,-14.318,2616684
-0.606,-8.969,-13.863,2616685
-0.918,-9.203,-14.064,2616686
-0.504,-8.9,-13.695,2616688
-0.788,-9.155,-14.016,2616689
-1.342,-9.803,-14.3,2616690
-0.704,-9.014,-13.919,2616691
-1.262,-9.432,-14.271,2616692
-0.466,-9.068,-13.868,2616693
-1.297,-9.165,-14.223,2616694
-1.244,-9.212,-14.167,2616695
-1.945,-9.895,-14.651,2616696
-2.597,-11.492,-15.57,2616697
-1.196,-9.058,-14.108,2616698
-1.264,-9.145,-14.184,2616699
-1.016,-9.132,-13.987,2616700
-0.715,-8.763,-13.799,2616701
-1.431,-9.359,-14.392,2616702
-2.279,-11.586,-15.501,2616703
-2.699,-11.91,-15.761,2616704
-2.571,-11.787,-15.662,2616705
-2.496,-11.725,-15.623,2616706
-2.744,-11.964,-15.735,2616707
-2.478,-11.591,-15.591,2616708
-2.772,-11.853,-15.75,2616710
-2.324,-11.526,-15.539,2616711
-2.614,-11.786,-15.782,2616712
-1.804,-9.288,-14.395,2616713
-1.225,-9.004,-14.104,2616715
-1.423,-9.336,-14.285,2616716
-0.654,-11.55,-13.773,2616717
-2.232,-11.489,-15.383,2616718
-1.594,-9.307,-14.382,2616719
-1.441,-9.008,-14.205,2616720
-2.262,-11.586,-15.417,2616721
-1.411,-9.049,-14.226,2616722
-1.479,-9,-14.198,2616723
-1.335,-8.947,-14.164,2616724
-1.291,-8.951,-14.161,2616725
-1.926,-9.741,-14.615,2616726
-1.743,-9.328,-14.415,2616728
-1.905,-9.781,-14.631,2616729
-1.924,-9.556,-14.566,2616730
-1.544,-9.577,-14.459,2616731
-2.427,-11.882,-15.603,2616732
-1.819,-9.419,-14.444,2616733
-1.868,-9.42,-14.471,2616734
-1.433,-8.951,-14.165,2616735
-1.364,-9.071,-14.205,2616736
-1.61,-9.277,-14.299,2616737
-1.507,-8.879,-14.118,2616738
-0.84,-9.046,-13.958,2616739
-0.997,-9.161,-14.101,2616740
-0.771,-9.229,-13.953,2616741
-1.301,-9.438,-14.25,2616742
-1.203,-11.136,-14.372,2616743
-1.755,-9.405,-14.437,2616744
-0.869,-9.161,-14.03,2616745
-0.988,-8.967,-14.02,2616746
-1.268,-11.297,-14.244,2616748
-2.49,-11.429,-15.534,2616749
-2.189,-11.925,-15.574,2616750
-2.75,-11.884,-15.783,2616751
-2.566,-11.929,-15.699,2616752
-1.858,-11.62,-15.41,2616753
-2.672,-11.869,-15.762,2616754
-2.456,-11.871,-15.659,2616755
-1.244,-9.133,-14.195,2616756
-0.754,-8.976,-13.739,2616758
-1.425,-9.302,-14.228,2616759
-1.324,-10.45,-14.321,2616760
-0.721,-8.87,-13.863,2616761
-0.7,-9.096,-13.971,2616762
-1.305,-11.453,-15.466,2616763
-0.846,-8.941,-13.979,2616764
-1.422,-9.322,-14.31,2616765
-0.863,-8.971,-14.006,2616766
-1.248,-9.178,-14.198,2616767
-1.102,-9.098,-14.118,2616768
-2.438,-11.726,-15.605,2616769
-1.612,-9.291,-14.328,2616770
-1.834,-12.193,-15.4,2616771
-2.061,-11.386,-15.332,2616772
-1.812,-11.722,-15.372,2616774
-2.518,-11.752,-15.657,2616775
-2.078,-11.671,-15.472,2616776
-1.955,-11.498,-15.391,2616777
-2.281,-12.101,-15.49,2616778
-2.133,-11.563,-15.498,2616779
-1.496,-9.458,-14.398,2616780
-2.383,-11.921,-15.588,2616781
-0.734,-8.952,-13.759,2616782
-0.964,-8.794,-13.767,2616784
27.339,-4.426,-0.268,2616802
27.451,-3.647,-0.436,2616803
27.369,-3.59,-0.486,2616804
27.402,-4.486,-0.241,2616805
27.477,-3.644,-0.429,2616806
27.431,-3.611,-0.45,2616807
27.34,-4.305,-0.26,2616808
27.475,-3.486,-0.449,2616809
27.442,-3.487,-0.469,2616810
27.362,-4.333,-0.267,2616811
27.471,-3.468,-0.464,2616812
27.438,-3.458,-0.483,2616813
27.398,-4.221,-0.255,2616814
27.48,-3.472,-0.459,2616816
27.391,-4.272,-0.242,2616817
27.496,-3.532,-0.423,2616818
27.493,-3.469,-0.448,2616819
27.44,-4.504,-0.24,2616820
27.458,-3.643,-0.43,2616821
27.42,-3.623,-0.453,2616822
13.373,22.057,7.375,2616919
13.362,22.051,7.379,2616920
13.676,22.064,7.471,2616921
13.668,22.069,7.464,2616922
13.581,22.036,7.488,2616923
13.601,22.041,7.481,2616924
13.621,22.046,7.486,2616925
13.611,22.048,7.486,2616926
13.035,22.317,7.035,2616927
13.025,22.327,7.03,2616928
13.147,22.272,7.129,2616929
13.161,22.286,7.095,2616930
12.159,20.803,7.203,2616931
12.192,20.85,7.206,2616932
12.005,20.639,7.253,2616933
12.015,20.651,7.254,2616934
13.133,22.441,6.862,2616935
13.135,22.433,6.87,2616936
13.16,22.408,6.915,2616938
13.126,22.446,6.85,2616939
13.137,22.452,6.841,2616940
13.162,22.426,6.897,2616941
13.162,22.423,6.904,2616942
13.142,22.455,6.841,2616943
13.137,22.445,6.856,2616944
13.149,22.426,6.904,2616945
13.149,22.425,6.904,2616946
1.556,14.802,20.865,2616959
1.539,14.776,20.925,2616960
1.535,14.799,20.792,2616961
1.492,14.734,20.875,2616962
1.563,14.808,20.855,2616963
1.533,14.762,20.921,2616964
1.547,14.802,20.752,2616965
1.491,14.747,20.829,2616966
-9.81,-20.832,3.304,2620883
-9.805,-20.832,3.312,2620884
-9.807,-20.832,3.31,2620886
-9.81,-20.835,3.304,2620888
-9.808,-20.838,3.306,2620890
-9.811,-20.84,3.299,2620892
-9.817,-20.844,3.3,2620894
-9.815,-20.843,3.295,2620896
-9.823,-20.847,3.292,2620898
-9.823,-20.845,3.272,2620900
-9.817,-20.839,3.287,2620902
-9.823,-20.851,3.288,2620904
-9.816,-20.842,3.3,2620905
-9.822,-20.851,3.3,2620907
-9.815,-20.844,3.298,2620909
-9.817,-20.844,3.294,2620911
-9.812,-20.84,3.3,2620913
-9.817,-20.842,3.298,2620915
23.681,4.26,6.683,2627201
23.677,4.257,6.684,2627202
23.671,4.26,6.693,2627203
23.668,4.251,6.695,2627204
23.674,4.261,6.69,2627205
23.679,4.266,6.687,2627206
23.679,4.268,6.696,2627207
23.671,4.255,6.692,2627208
23.676,4.257,6.686,2627209
23.68,4.264,6.689,2627210
23.655,4.27,6.693,2627211
23.68,4.264,6.682,2627212
-24.262,0.324,-5.005,2627390
-22.686,0.062,-5.137,2627392
-21.606,0,-4.271,2627393
-24.95,0.424,-5.182,2627394
-21.783,-0.092,-4.908,2627395
-21.078,-0.245,-4.896,2627396
-16.992,-1.042,-3.078,2627397
-16.159,-1.127,-2.898,2627398
-17.549,-0.98,-3.272,2627399
-16.192,-1.114,-2.899,2627400
-22.224,0.076,-4.176,2627401
-17.015,-0.933,-2.961,2627402
-16.477,-1.03,-2.889,2627403
-3.605,-5.45,-4.311,2627404
-17.351,-1.14,-3.359,2627405
-16.758,-0.91,-2.874,2627406
-17.337,-0.685,-2.732,2627407
-17.147,-0.867,-2.944,2627408
-16.66,-0.996,-2.923,2627409
-16.465,-1.048,-2.898,2627411
-16.724,-0.95,-2.889,2627412
-16.899,-0.951,-2.94,2627413
-16.354,-1.05,-2.898,2627414
-24.25,0.435,-5.138,2627415
-16.647,-0.945,-2.881,2627416
-22.289,0.526,-2.617,2627417
-18.371,-0.291,-2.489,2627418
-22.032,0.756,-2.006,2627419
-16.544,-1.01,-2.903,2627420
-17.284,-0.909,-3.056,2627421
-17.281,-0.791,-2.878,2627422
-16.43,-1.047,-2.899,2627423
-17.894,-0.496,-2.707,2627424
-16.37,-1.062,-2.899,2627425
-24.244,0.41,-4.791,2627426
-23.935,0.291,-5.235,2627427
-26.069,0.748,-5.357,2627428
-26.675,1,-4.868,2627429
-26.462,1.05,-4.039,2627430
-24.131,0.294,-5.209,2627431
-20.733,-0.341,-4.977,2627432
-20.4,-0.467,-5.2,2627433
-25.327,0.612,-4.638,2627434
-17.795,-1.229,-3.679,2627435
-20.109,0.029,-2.935,2627436
-16.105,-1.123,-2.918,2627438
-20.918,-0.136,-5.472,2627439
-17.888,-1.223,-3.751,2627440
-16.37,-1.09,-2.876,2627441
-17.881,-0.722,-3.56,2627442
-16.167,-1.116,-2.905,2627444
-17.595,-0.801,-3.161,2627445
24.836,-9.194,-8.72,2628118
24.828,-9.193,-8.715,2628119
24.831,-9.193,-8.717,2628120
24.832,-9.193,-8.718,2628121
24.839,-9.195,-8.722,2628122
24.83,-9.193,-8.716,2628123
-23.814,11.172,15.637,2628124
-23.814,11.172,15.637,2628125
-23.817,11.173,15.636,2628126
-23.848,11.18,15.634,2628127
-23.848,11.18,15.635,2628128
-23.84,11.178,15.635,2628129
-23.813,11.172,15.637,2628130
-23.817,11.173,15.637,2628131
-23.848,11.179,15.636,2628132
-23.852,11.18,15.636,2628133
-23.819,11.173,15.636,2628134
-23.817,11.173,15.636,2628135
-23.82,11.174,15.636,2628136
-23.849,11.179,15.636,2628137
-23.856,11.181,15.634,2628138
-23.853,11.181,15.635,2628139
-24.91,11.249,15.838,2628140
-24.911,11.249,15.838,2628141
-24.91,11.249,15.838,2628142
-24.864,11.251,15.819,2628143
-24.868,11.251,15.82,2628144
-24.862,11.252,15.818,2628145
-24.248,11.298,15.543,2628146
-24.25,11.298,15.544,2628147
-24.244,11.299,15.541,2628148
-24.26,11.3,15.544,2628149
-24.26,11.3,15.544,2628150
-24.257,11.299,15.546,2628151
-10.97,2.156,15.1,2629506
-8.599,4.425,14.775,2629507
-8.598,4.44,14.778,2629508
-10.916,2.182,15.089,2629509
-8.512,4.483,14.785,2629510
-8.628,4.479,14.799,2629511
-8.537,4.485,14.779,2629512
-8.601,4.526,14.795,2629513
1.052,5.639,16.042,2629514
1.212,5.579,16.06,2629515
1.053,5.639,16.038,2629516
-8.517,4.519,14.812,2629517
1.068,5.627,16.029,2629518
-8.608,4.485,14.799,2629519
1.221,5.572,16.052,2629520
1.347,5.539,16.094,2629521
1.324,5.482,16.042,2629523
1.328,5.463,16.042,2629524
1.381,5.491,16.087,2629525
30.551,0.563,-1.47,2629612
30.627,0.547,-1.469,2629613
30.593,0.558,-1.464,2629614
30.638,0.545,-1.466,2629615
30.595,0.548,-1.498,2629616
30.635,0.539,-1.473,2629617
28.308,-0.114,11.845,2630121
28.318,-0.131,11.846,2630122
28.312,-0.12,11.845,2630123
28.301,-0.102,11.844,2630124
28.31,-0.117,11.845,2630125
28.307,-0.114,11.845,2630126
28.289,-0.083,11.842,2630127
28.286,-0.082,11.843,2630128
28.289,-0.086,11.844,2630129
28.31,-0.118,11.845,2630130
28.313,-0.122,11.846,2630131
28.316,-0.127,11.846,2630132
28.316,-0.127,11.846,2630134
28.312,-0.121,11.845,2630135
28.291,-0.084,11.842,2630136
28.3,-0.104,11.845,2630137
28.299,-0.096,11.843,2630138
28.318,-0.131,11.846,2630140
28.319,-0.132,11.846,2630141
28.313,-0.123,11.845,2630142
28.316,-0.127,11.846,2630143
28.317,-0.127,11.845,2630144
28.299,-0.102,11.844,2630145
28.313,-0.125,11.846,2630146
28.304,-0.11,11.845,2630147
28.312,-0.119,11.845,2630148
28.324,-0.141,11.847,2630149
28.317,-0.129,11.846,2630150
28.325,-0.141,11.846,2630151
28.325,-0.142,11.847,2630152
28.321,-0.137,11.847,2630153
25.661,1.503,12.498,2630154
25.661,1.502,12.5,2630155
25.664,1.503,12.498,2630156
25.662,1.507,12.502,2630157
25.657,1.507,12.504,2630158
25.658,1.506,12.504,2630159
25.663,1.509,12.502,2630160
25.652,1.508,12.507,2630162
25.668,1.503,12.496,2630163
25.664,1.504,12.497,2630164
25.659,1.502,12.497,2630165
25.661,1.507,12.501,2630166
