x,y,z,gene
-16.252,-13.718,32.568,THRAP3
-6.435,13.432,4.448,THRB
-13.645,-11.279,-18.783,THRSP
-13.073,4.281,-20.957,THSD1
5.686,-2.605,14.553,THSD4
-8.398,19.435,17.485,THSD7A
9.764,5.556,11.97,THSD7B
-12.472,-3.967,-0.67,THTPA
-14.85,-25.172,9.77,THUMPD1
0.551,-3.621,-10.408,THUMPD2
-2.839,-8.177,23.63,THUMPD3
-14.727,21.018,9.568,THY1
-4.491,-24.146,6.226,THYN1
-14.502,-8.52,31.193,TIA1
-16.605,-7.65,29.146,TIAL1
-14.918,0.638,1.049,TIAM1
-7.014,-0.034,-0.755,TIAM2
-4.019,-8.408,-12.42,TICAM1
13.414,3.705,14.215,TICAM2
-0.133,-29.599,-5.888,TICRR
-14.734,3.625,-20.909,TIE1
12.652,-17.9,-8.113,TIFA
18.042,-17.54,-10.806,TIFAB
-4.078,-17.815,-8.342,TIGAR
-4.052,-12.546,0.487,TIGD2
12.892,4.217,15.642,TIGD3
13.886,19.679,5.421,TIGD4
-0.252,3.95,-12.671,TIGD5
12.204,7.889,12.504,TIGIT
8.704,0.402,-26.336,TIMD4
6.34,-23.126,15.316,TIMELESS
-3.026,-23.375,5.746,TIMM10
-4.542,-23.548,22.705,TIMM10B
-4.845,-23.586,25.69,TIMM13
-4.42,-20.535,29.761,TIMM17A
-1.51,-8.895,22.875,TIMM17B
-1.988,-20.233,2.156,TIMM21
-3.786,-22.897,24.131,TIMM22
-11.042,-22.346,28.422,TIMM23
-13.678,-22.853,14.313,TIMM44
-13.967,-27.108,10.117,TIMM50
-5.055,-23.101,22.509,TIMM8B
-3.24,-23.307,5.19,TIMM9
-0.553,-6.844,16.222,TIMMDC1
-12.389,7.857,-13.83,TIMP1
-25.231,-2.713,18.963,TIMP2
-26.283,1.252,-3.507,TIMP3
-6.755,24.32,-4.05,TIMP4
-1.772,0.007,-34.856,TINAG
-17.65,2.478,-13.626,TINAGL1
1.431,5.832,-17.165,TINCR
-5.06,-17.29,-6.304,TINF2
-6.74,-10.902,12.311,TIPARP
-11.916,-29.526,9.065,TIPIN
-8.362,-21.132,18.246,TIPRL
4.527,-5.639,14.516,TIRAP
-6.889,-16.401,-7.842,TJAP1
-25.749,0.729,-1.023,TJP1
-23.969,-3.235,0.378,TJP2
-5.332,-3.408,-26.054,TJP3
6.279,-23.15,15.281,TK1
-9.915,-10.6,-3.04,TK2
-12.016,-11.088,-16.35,TKFC
-12.956,-21.312,34.194,TKT
2.932,23.123,-33.38,TKTL1
0.591,28.292,-25.495,TKTL2
-5.761,-16.117,3.485,TLCD1
4.038,-9.237,7.046,TLCD2
-2.038,-1.19,-11.4,TLDC1
1.284,0.045,-35.756,TLDC2
-19.991,-1.999,3.529,TLE1
-5.949,-0.73,-5.714,TLE2
-26.638,-13.534,5.769,TLE3
-21.042,-9.133,7.42,TLE4
2.25,-0.954,-12.143,TLE6
-23.198,-10.604,17.102,TLK1
-23.829,-10.606,14.428,TLK2
9.429,5.208,11.64,TLL1
9.816,24.522,-14.81,TLL2
-26.061,-20.59,16.362,TLN1
-18.511,4.576,9.646,TLN2
14.808,1.358,12.224,TLR1
16.789,-15.835,-10.851,TLR2
-1.568,1.223,-15.628,TLR3
14.414,-14.35,-9.494,TLR4
-1.007,5.988,-19.196,TLR5
16.598,-12.285,-13.478,TLR6
17.838,-17.293,-11.436,TLR7
17.899,-12.787,-14.95,TLR8
17.351,-13.821,-22.798,TLR9
8.76,32.347,-9.97,TLX2
9.377,32.407,-10.839,TLX3
-7.37,-17.907,5,TM2D1
-8.579,-20.746,20.615,TM2D2
-1.971,-21.55,8.743,TM2D3
-19.274,4.25,-14.233,TM4SF1
20.44,-0.174,-20.594,TM4SF19
-2.657,-3.453,-34.539,TM4SF20
-16.231,-7.653,-28.139,TM4SF4
-3.096,-2.951,-34.719,TM4SF5
15.903,-21.624,-2.65,TM6SF1
-8.196,-3.348,-28.369,TM6SF2
-3.746,-11.28,3.028,TM7SF2
-18.228,-17.9,4.41,TM7SF3
-10.3,-10.798,22.918,TM9SF1
-13.375,-19.459,33.926,TM9SF2
-15.52,-12.549,35.445,TM9SF3
-20.385,-17.19,20.508,TM9SF4
-0.296,-8.35,20.888,TMA16
-4.639,-21.641,30.997,TMA7
-9.362,-11.774,32.463,TMBIM1
-10.267,-19.695,20.262,TMBIM4
-6.051,-17.162,40.007,TMBIM6
7.649,28.871,-22.098,TMC1
14.841,16.326,7.64,TMC2
-0.625,6.037,-11.336,TMC3
5.745,-3.686,15.36,TMC4
9.155,12.267,4.798,TMC5
5.221,-18.93,-6.202,TMC6
-2.515,3.208,-2.947,TMC7
8.865,-8.391,-13.324,TMC8
-8.142,-7.577,34.719,TMCC1
-17.413,5.269,4.44,TMCC2
-23.627,-0.072,3.335,TMCC3
-9.96,-18.627,25.694,TMCO1
-3.02,-5.57,17.122,TMCO3
-3.264,-8.277,-12.644,TMCO4
-1.805,-4.748,-10.194,TMCO6
-4.362,-20.028,2.515,TMED1
-9.818,-17.634,35.877,TMED10
-13.296,-19.375,34.142,TMED2
-10.402,-19.316,20.008,TMED3
-13.293,-19.469,20.886,TMED4
-9.135,-12.148,32.677,TMED5
-1.425,4.255,-33.13,TMED6
-22.679,-9.027,27.462,TMED7
-16.019,2.387,3.491,TMED8
-21.199,-18.221,20.615,TMED9
-18.902,10.898,10.676,TMEFF1
-10.397,20.359,18.359,TMEFF2
-12.045,5.773,-22.127,TMEM100
-2.915,-15.101,0.806,TMEM101
-5.965,-2.705,-28.164,TMEM102
-6.074,-9.026,-9.845,TMEM104
14.982,-15.346,-9.845,TMEM106A
-25.118,-6.207,21.711,TMEM106B
-6.91,-14.23,-1.314,TMEM106C
0.518,-11.606,-3.69,TMEM107
-7.416,17.106,2.439,TMEM108
-23.146,-15.272,4.317,TMEM109
-8.623,-26.866,10.67,TMEM11
-8.077,-4.012,-3.888,TMEM110
9.037,27.707,-14.048,TMEM114
-12.511,-14.742,-1.621,TMEM115
0.33,4.068,-10.908,TMEM116
-3.211,21.976,-7.433,TMEM117
16.439,-9.355,-10.423,TMEM119
-6.75,-15.718,-2.206,TMEM120A
-0.361,-4.693,-9.731,TMEM120B
-1.311,20.78,-8.148,TMEM121
-25.16,-19.786,14.076,TMEM123
-0.215,23.871,17.478,TMEM125
-4.087,-23.537,13.507,TMEM126A
-1.615,-5.233,20.218,TMEM126B
-24.159,-5.35,20.716,TMEM127
-5.704,-23.188,15.153,TMEM128
-7.574,-13.912,-2.206,TMEM129
-16.407,21.665,15.031,TMEM130
-24.594,-11.793,16.212,TMEM131
-16.828,6.072,3.107,TMEM132A
-8.81,22.77,11.862,TMEM132B
-6.382,14.985,-7.356,TMEM132C
-3.314,24.231,4.856,TMEM132D
-2.365,24.881,-2.197,TMEM132E
-7.304,-25.985,10.6,TMEM134
-19.284,-4.243,13.49,TMEM135
-2.994,12.648,7.319,TMEM136
0.496,-11.909,-4.091,TMEM138
-0.579,2.338,-33.481,TMEM139
11.243,-18.993,-9.456,TMEM140
-19.423,7.396,-3.569,TMEM141
3.811,-3.597,18.927,TMEM143
0.056,0.911,-7.4,TMEM144
-4.786,27.132,0.726,TMEM145
-7.951,-23.605,20.187,TMEM147
-11.021,14.316,7.028,TMEM14A
-10.999,-23.754,19.195,TMEM14C
-11.681,-8.978,-17.958,TMEM150A
9.025,10.902,-11.929,TMEM150B
-7.436,17.275,3.854,TMEM150C
-11.36,20.76,18.652,TMEM151A
-10.133,19.457,10.691,TMEM151B
16.584,-16.619,-5.152,TMEM154
19.704,-11.676,-19.161,TMEM156
-7.441,21.293,2.639,TMEM158
-2.96,-15.292,-0.196,TMEM159
-3.499,-20.486,-0.227,TMEM160
-12.124,-15.919,0.752,TMEM161A
2.356,-5.113,9.146,TMEM161B
-2.59,20.935,14.512,TMEM163
-21.979,-10.762,1.647,TMEM164
-21.17,-11.605,5.421,TMEM165
-20.59,-7.548,11.6,TMEM167B
-17.936,-14.325,-1.876,TMEM168
-3.907,26.225,1.896,TMEM169
0.136,3.572,-8.993,TMEM17
-8.09,-1.499,29.296,TMEM170B
-0.195,-2.116,-33.243,TMEM171
16.915,-23.071,-7.634,TMEM173
12.475,12.799,-30.375,TMEM174
-8.33,-15.072,4.842,TMEM175
8.866,-25.364,1.288,TMEM176A
8.856,-25.398,1.312,TMEM176B
-0.839,-5.011,-8.396,TMEM177
-11.051,20.111,17.443,TMEM178B
-12.372,23.745,12.063,TMEM179
-12.6,-4.831,-0.87,TMEM18
-22.587,24.097,-15.384,TMEM182
-19,-21.923,11.752,TMEM183A
-6.235,-3.331,-26.695,TMEM184A
-23.604,-13.736,2.845,TMEM184B
-17.698,1.447,8.152,TMEM184C
0.929,-14.641,-4.801,TMEM185B
-6.404,-14.576,-3.292,TMEM186
-25.44,-2.238,7.149,TMEM189
-16.844,-18.412,0.036,TMEM19
5.458,24.27,-21.007,TMEM190
-10.469,16.103,6.831,TMEM191C
-3.204,-19.209,-1.68,TMEM192
-0.662,28.254,-1.782,TMEM196
-6.446,22.763,1.578,TMEM198
3.183,-3.402,4.12,TMEM198B
-5.401,-21.094,6.692,TMEM199
-20.396,-9.905,8.268,TMEM2
-3.621,20.975,-2.957,TMEM200A
-3.361,12.053,-18.176,TMEM200B
-1.365,25.246,-4.035,TMEM200C
-10.024,-4.858,17.387,TMEM201
1.648,24.055,-19.181,TMEM202
-0.224,-5.715,-10.532,TMEM203
-14.192,3.886,-21.818,TMEM204
-15.521,-19.755,-2.603,TMEM205
-5.196,-9.469,-10.056,TMEM206
18.729,21.461,-7.115,TMEM207
-5.396,-23.856,16.029,TMEM208
-3.727,-8.881,23.717,TMEM209
14.712,21.975,-23.47,TMEM211
-0.888,30.539,-17.261,TMEM212
12.365,12.3,-30.855,TMEM213
-20.255,-17.375,20.065,TMEM214
-8.865,29.474,-9.937,TMEM215
0.549,-11.755,-3.973,TMEM216
4.365,27.817,-22.495,TMEM217
-0.467,-1.308,-3.484,TMEM218
3.3,-18.821,1.642,TMEM219
-8.971,-5.165,-19.784,TMEM220
12.358,5.943,-19.938,TMEM221
-6.481,-23.18,13.459,TMEM222
-2.417,23.384,17.053,TMEM229A
-11.838,-6.705,-3.09,TMEM229B
-7.753,-18.328,4.822,TMEM230
-1.322,-0.801,-4.445,TMEM231
-0.917,28.241,-25.093,TMEM232
8.328,32.484,-9.761,TMEM233
-9.179,-14.535,33.156,TMEM234
0.114,-3.159,-32.116,TMEM236
-6.191,-0.299,3.62,TMEM237
1.032,-4.789,-12.411,TMEM238
16.862,19.654,3.603,TMEM239
-5.926,22.54,1.42,TMEM240
4.453,-0.997,5.494,TMEM241
-10.834,-22.814,7.12,TMEM242
-2.055,-2.981,27.139,TMEM243
-8.875,-8.978,35.092,TMEM245
-11.973,15.007,7.407,TMEM246
-20.356,-17.443,19.646,TMEM248
-7.729,13.847,3.792,TMEM25
-3.695,-12.668,0.78,TMEM251
-12.983,5.614,-21.719,TMEM252
-0.652,-0.227,-30.83,TMEM253
-6.116,20.352,5.332,TMEM255A
7.937,25.501,-30.322,TMEM255B
-4.4,-23.571,23.609,TMEM256
-5.045,-24.006,24.323,TMEM258
-27.207,-10.111,13.369,TMEM259
3.067,8.609,-18.642,TMEM26
-9.686,-10.312,-5.912,TMEM260
-5.117,-24.789,9.373,TMEM261
-9.204,-7.628,27.762,TMEM263
4.102,3.629,-11.988,TMEM265
9.477,10.667,6.798,TMEM266
-9.327,30.365,-10.797,TMEM27
-16.162,-9.109,37.303,TMEM30A
-6.125,-4.648,-26.357,TMEM30B
7.616,-3.071,19.266,TMEM30C
-14.457,-18.834,24.466,TMEM33
-11.149,-8.996,-20.227,TMEM37
-16.831,8.265,7.515,TMEM38A
1.251,-9.569,8.818,TMEM38B
-11.047,-25.809,3.564,TMEM39A
-1.199,-11.008,-8.859,TMEM39B
14.464,-4.59,-20.224,TMEM40
-1.034,-11.772,-6.201,TMEM41A
-20.113,-15.472,8.883,TMEM41B
-0.281,-5.698,-6.349,TMEM42
-21.501,-13.795,7.222,TMEM43
3.244,1.834,19.481,TMEM44
-14.529,9.564,-14.495,TMEM45A
-3.231,-3.918,-31.226,TMEM45B
-14.708,12.706,11.444,TMEM47
-7.722,-18.165,4.78,TMEM5
-5.127,-20.927,29.962,TMEM50A
-18.162,-0.46,15.029,TMEM50B
-6.717,-2.705,-22.891,TMEM51
-19.125,24.879,-17.133,TMEM52
14.828,17.501,3.358,TMEM52B
-2.128,5.701,-18.142,TMEM53
-4.05,-2.608,-32.832,TMEM54
-9.276,-10.804,16.753,TMEM55A
-11.514,-17.099,10.645,TMEM55B
-15.719,14.148,3.248,TMEM56
-23.728,-6.947,11.969,TMEM57
-9.662,-17.451,36.32,TMEM59
-13.758,23.675,13.285,TMEM59L
-1.89,-21.924,7.805,TMEM60
-4.139,-4.756,-0.324,TMEM62
-20.089,-5.969,-6.378,TMEM63A
-25.447,-3.154,11.945,TMEM63B
-6.467,25.23,3.063,TMEM63C
-24.428,-9.237,1.269,TMEM64
-25.347,-6.163,7.307,TMEM65
3.852,-0.729,5.089,TMEM67
-6.16,-12.966,7.049,TMEM68
4.685,-5.431,17.692,TMEM69
-8.538,-22.942,11.875,TMEM70
18.173,-20.617,-13.195,TMEM71
-9.149,-9.538,35.367,TMEM72
-1.422,27.585,-1.956,TMEM74
-0.622,26.132,-3.596,TMEM74B
-3.761,-1.063,-26.447,TMEM79
3.294,-4.675,19.329,TMEM80
0.362,3.332,-13.234,TMEM81
11.758,6.162,6.295,TMEM82
-6.061,-8.984,-10.025,TMEM86A
-10.895,-7.607,-20.24,TMEM86B
-5.612,-3.069,32.144,TMEM87A
-22.189,-4.166,11.393,TMEM87B
21.64,-0.979,12.236,TMEM88
-3.179,21.542,18.537,TMEM88B
-14.164,9.871,9.718,TMEM8B
11.56,21.008,-19.638,TMEM8C
-12.683,-1.436,9.639,TMEM9
2.986,5.419,28.967,TMEM91
4.804,22.647,-36.972,TMEM92
-23.68,-11.625,3.465,TMEM94
13.879,17.264,-21.874,TMEM95
-11.266,-25.502,6.583,TMEM97
-16.441,1.207,-11.513,TMEM98
-22.169,-3.245,21.604,TMEM9B
-6.904,-4.545,33.05,TMF1
0.33,9.302,-14.34,TMIE
11.388,12.765,-30.455,TMIGD1
5.026,19.832,-18.029,TMIGD3
6.713,-1.423,12.37,TMLHE
-14.223,5.699,12.028,TMOD1
-14.99,20.096,19.542,TMOD2
-12.401,-12.664,25.137,TMOD3
-20.44,24.663,-15.156,TMOD4
-20.664,-21.371,24.982,TMPO
-3.809,-2.525,31.31,TMPPE
13.419,4.187,15.864,TMPRSS11A
11.187,1.571,16.577,TMPRSS11B
13.71,8.151,11.98,TMPRSS11D
4.111,9.399,-36.007,TMPRSS11F
13.19,13.03,21.623,TMPRSS13
-3.884,-3.92,-31.146,TMPRSS2
18.191,-3.542,-21.082,TMPRSS3
-4.082,-3.117,-31.965,TMPRSS4
6.09,24.247,-13.404,TMPRSS5
-18.224,-12.75,-25.279,TMPRSS6
6.234,23.126,-15.373,TMPRSS7
10.3,13.47,-17.887,TMPRSS9
-10.798,-22.523,33.429,TMSB10
-1.857,-18.207,40.354,TMSB4X
-11.346,13.044,3.882,TMTC1
-2.651,3.234,-2.968,TMTC2
-16.511,-7.217,-0.594,TMTC3
-4.646,-2.73,-1.825,TMTC4
-1.839,-5.736,-4.98,TMUB1
-18.894,-4.768,11.906,TMUB2
-11.917,-19.794,21.604,TMX1
-17.704,-9.123,36.526,TMX2
-20.426,-6.162,20.98,TMX3
-19.135,1.066,24.666,TMX4
-17.479,7.512,-13.325,TNC
17.731,-15.218,-14.288,TNF
-27.774,-12.533,17.294,TNFAIP1
12.768,-17.01,-8.159,TNFAIP2
12.091,-19.828,-5.767,TNFAIP3
20.296,9.076,18.616,TNFAIP6
12,-23.566,-0.144,TNFAIP8
-8.495,-4.542,-20.765,TNFAIP8L1
18.175,-19.506,-11.465,TNFAIP8L2
-0.838,24.458,-4.689,TNFAIP8L3
5.249,-2.045,22.858,TNFRSF10B
12.679,-3.15,12.399,TNFRSF11A
-9.45,12.308,-15.347,TNFRSF11B
-14.388,0.572,-10.629,TNFRSF12A
17.928,-21.024,-10.766,TNFRSF13B
15,1.997,12.514,TNFRSF13C
5.084,-2.409,-21.091,TNFRSF14
17.956,14.061,-22.808,TNFRSF17
22.328,-18.115,-20.394,TNFRSF18
-12.803,9.674,-4.939,TNFRSF19
-24.066,-19.405,5.069,TNFRSF1A
12.847,-20.531,-6.534,TNFRSF1B
-24.399,-0.034,6.768,TNFRSF21
22.744,-14.656,-21.483,TNFRSF25
22.549,-15.058,-21.561,TNFRSF4
8.199,7.586,-19.119,TNFRSF8
22.098,-15.323,-21.17,TNFRSF9
6.784,-5.775,4.422,TNFSF10
23.166,-14.314,-22.145,TNFSF11
-0.948,0.084,-16.757,TNFSF12
-0.842,0.124,-16.81,TNFSF13
12.207,9.472,-0.53,TNFSF13B
19.952,-11.875,-19.772,TNFSF14
15.182,14.979,4.046,TNFSF15
14.12,16.933,-21.896,TNFSF18
19.75,2.843,-20.764,TNFSF4
20.905,-14.821,-20.858,TNFSF8
14.393,-13.208,-16.321,TNFSF9
-14.529,16.093,18.113,TNIK
-14.159,-13.692,-5.186,TNIP1
3.008,-11.793,-5.403,TNIP2
14.633,-17.238,-8.522,TNIP3
11.252,6.765,3.47,TNK1
-24.585,-7.086,1.52,TNK2
-23.969,-8.129,22.423,TNKS
-21.786,-3.736,-2.28,TNKS1BP1
-13.243,-12.32,36.462,TNKS2
10.241,18.822,-20.919,TNMD
-1.78,14.519,-18.417,TNN
5.08,12.87,9.618,TNNC1
-21.505,24.723,-15.413,TNNC2
6.145,14.079,8.281,TNNI1
-21.301,25.043,-14.612,TNNI2
-23.099,21.873,-15.38,TNNI3
-20.401,22.487,-17.805,TNNI3K
6.439,13.276,8.522,TNNT1
5.111,12.902,9.591,TNNT2
-21.337,24.942,-14.724,TNNT3
-16.655,-15.811,32.666,TNPO1
-24.825,-9.759,15.824,TNPO2
-14.459,-14.542,31.207,TNPO3
-14.138,17.146,16.26,TNR
-28.127,-10.384,4.181,TNRC18
-16.784,-8.13,30.246,TNRC6A
-15.598,-6.838,30.239,TNRC6B
-15.589,-6.716,28.779,TNRC6C
-26.622,1.876,-3.698,TNS1
-18.665,1.992,-13.157,TNS2
-25.752,-13.675,10.139,TNS3
13.669,6.173,6.574,TNS4
-13.473,9.165,-16.686,TNXB
-21.018,-3.851,12.614,TOB1
-19.161,-9.741,6.889,TOB2
-2.924,-20.705,-2.575,TOE1
-24.167,-5.209,20.953,TOLLIP
-12.368,-10.527,-0.098,TOM1
-9.682,-18.624,0.858,TOM1L1
-25.038,-2.78,12.526,TOM1L2
-11.608,-20.664,33.66,TOMM20
21.924,26.915,-13.318,TOMM20L
-10.976,-21.896,27.803,TOMM22
-11.286,-25.938,15.592,TOMM34
-15.264,-24.019,12.984,TOMM40
-11.956,-15.939,1.825,TOMM40L
-6.516,-25.471,18.006,TOMM5
-14.103,-23.753,25.155,TOMM6
-4.13,-22.994,28.001,TOMM7
-14.244,-23.64,25.466,TONSL
-10.311,-12.583,35.881,TOP1
-1.054,-5.424,-9.061,TOP1MT
-1.792,-33.669,-7.381,TOP2A
-21.416,-10.728,27.634,TOP2B
-1.202,-13.316,-8.932,TOP3A
-7.122,-9.104,19.382,TOP3B
1.916,27.563,-26.298,TOPAZ1
-5.613,-11.065,25.139,TOPBP1
-12.775,-27.393,4.372,TOPORS
-6.92,-22.717,5.339,TOR1A
-7.136,-5.369,33.922,TOR1AIP1
-18.009,-17.503,30.754,TOR1AIP2
-21.32,-15.664,8.579,TOR1B
-2.865,-10.679,15.901,TOR2A
11.33,-19.3,-7.116,TOR3A
6.875,-19.087,-6.656,TOR4A
6.071,-1.791,11.251,TOX
-5.318,21.703,5.121,TOX2
-8.813,29.452,-7.765,TOX3
-16.907,-11.921,26.741,TOX4
-11.953,7.728,-9.953,TPBG
1.062,8.244,-16.144,TPBGL
-22.134,-10.807,0.208,TPCN1
-1.806,-1.712,-13.333,TPCN2
-10.196,-20.02,26.487,TPD52
-6.82,7.914,-6.523,TPD52L1
-10.711,-21.137,26.466,TPD52L2
-4.307,-18.61,1.202,TPGS1
-7.83,-0.951,23.143,TPGS2
12.764,15.244,4.498,TPH1
8.041,24.929,-30.016,TPH2
-8.29,-19.942,38.091,TPI1
10.853,-0.613,14.192,TPK1
-19.137,-17.583,32.049,TPM1
-19.415,5.12,-13.018,TPM2
-5.396,-16.479,39.57,TPM3
-26.449,-19.685,14.26,TPM4
-10.628,-8.583,-18.558,TPMT
9.348,24.876,-29.253,TPO
-12.427,-16.383,23.469,TPP1
-15.102,-11.43,28.943,TPP2
-11.416,20.744,18.647,TPPP
-15.12,5.654,8.721,TPPP3
-13.265,-13.746,35.067,TPR
-12.853,-14.754,-1.945,TPRA1
-3.993,-4.153,23.704,TPRKB
-18.457,7.554,-2.973,TPRN
-1.011,14.039,-23.185,TPSB2
30.78,20.977,-10.678,TPSG1
-4.212,-9.625,3.492,TPST1
-9.43,-24.927,-1.968,TPST2
1.392,-18.97,40.585,TPT1
19.649,18.391,-20.519,TPTE
-1.574,-32.073,-8.189,TPX2
-15.454,-13.05,29.14,TRA2A
-6.836,-15.852,36.603,TRA2B
-21.524,-19.045,5.279,TRABD
3.869,8.405,6.637,TRABD2B
23.087,-17.705,-21.511,TRAC
-2.696,-10.298,-11.897,TRADD
18.552,-12.108,-4.806,TRAF1
-4.553,-2.335,25.298,TRAF2
-20.328,-7.506,-0.032,TRAF3
-3.481,-3.224,-1.48,TRAF3IP1
-3.467,-7.603,-10.544,TRAF3IP2
17.774,-23.666,-9.419,TRAF3IP3
-8.724,-22.154,-4.202,TRAF4
6.245,-1.601,24.698,TRAF5
-16.169,-13.546,-1.358,TRAF6
-18.425,-24.72,12.287,TRAF7
-17.611,-12.634,7.284,TRAFD1
-0.745,-24.211,-7.228,TRAIP
-26.139,-7.081,15.612,TRAK1
-25.887,-8.034,11.128,TRAK2
-18.457,-18.71,29.273,TRAM1
-8.063,19.966,9.866,TRAM1L1
-6.646,-17.642,-11.354,TRAM2
-13.223,20.522,13.421,TRANK1
-16.082,-22.722,25.831,TRAP1
-5.361,-23.141,15.149,TRAPPC1
-24.271,-6.34,3.298,TRAPPC10
-21.718,-6.61,11.979,TRAPPC11
-17.378,-13.475,4.116,TRAPPC12
-8.342,-8.212,26.212,TRAPPC13
-2.758,-6.266,16.057,TRAPPC2
-4.483,-23.263,16.156,TRAPPC2L
-23.195,-15.05,3.326,TRAPPC3
-6.822,-22.965,20.3,TRAPPC4
-7.416,-22.268,11.881,TRAPPC5
-1.131,-19.307,-0.603,TRAPPC6A
-17.921,-5.18,15.548,TRAPPC6B
-24.354,-8.327,8.408,TRAPPC8
-21.289,-3.308,5.062,TRAPPC9
24.329,-14.858,-23.533,TRAT1
23.038,-17.595,-21.57,TRBC1
23.157,-17.957,-21.535,TRBC2
24.34,-14.747,-23.585,TRBV1
24.306,-14.935,-23.494,TRBV12-2
24.361,-15.267,-23.346,TRBV14
22.528,-14.499,-22.227,TRDC
-0.626,-4.024,-6.981,TRDMT1
-22.9,23.689,-15.458,TRDN
6.109,0.297,-31.244,TREH
17.966,-10.742,-15.371,TREM1
18.046,-14.928,-10.67,TREM2
17.994,-0.928,-20.419,TREML1
17.507,-23.275,-10.621,TREML2
18.235,-11.103,-17.152,TREML4
13.424,-17.931,-10.031,TREX1
-3.91,19.912,-31.392,TRH
-3.482,27.772,1.223,TRHDE
8.41,19.06,4.576,TRHR
-3.53,-21.655,6.278,TRIAP1
-18.414,-9.774,-6.073,TRIB1
-8.53,1.966,4.489,TRIB2
1.866,-2.328,-12.064,TRIB3
-13.036,9.835,-4.423,TRIL
14.905,-1.268,-19.002,TRIM10
-10.381,-12.503,-5.549,TRIM11
-1.681,-8.827,-2.514,TRIM13
6.776,-5.033,4.436,TRIM14
4.359,12.168,-25.782,TRIM15
-2.502,-1.024,-14.649,TRIM16
0.031,6.229,-13.364,TRIM17
-19.101,3.537,24.428,TRIM2
10.927,-13.981,-10.815,TRIM21
-17.687,1.703,7.841,TRIM23
-9.746,-6.726,20.748,TRIM24
-25.508,-17.199,9.789,TRIM25
-8.314,-8.078,16.692,TRIM26
-13.824,-24.652,12.974,TRIM27
-19.275,-21.328,26.533,TRIM28
0.046,7.127,-38.424,TRIM29
-17.782,5.039,6.778,TRIM3
-1.88,-2.621,-35.219,TRIM31
-18.167,6.501,8.861,TRIM32
-22.356,-10.484,16.899,TRIM33
-25.058,-2.524,19.743,TRIM35
5.035,1.03,7.652,TRIM36
-19.022,0.503,21.878,TRIM37
10.014,20.694,-30.01,TRIM38
-2.925,-5.911,11.376,TRIM39
0.622,-0.469,-36.005,TRIM40
-19.927,-8.878,-1.773,TRIM41
14.555,4.879,12.458,TRIM43B
-22.82,-6.001,25.938,TRIM44
-1.313,2.326,-10.852,TRIM45
-11.946,19.817,6.852,TRIM46
-11.978,5.194,-18.013,TRIM47
20.041,9.054,18.342,TRIM5
15.983,20.935,-1.396,TRIM50
12.053,14.861,2.885,TRIM52
-21.929,24.075,-15.41,TRIM54
-22.638,23.242,-15.731,TRIM55
10.061,-21.336,-1.225,TRIM56
16.988,-0.735,-19.869,TRIM58
-3.107,-28.196,-7.663,TRIM59
5.696,-5.864,20.721,TRIM6
8.219,23.922,-36.032,TRIM60
7.891,23.811,-37.862,TRIM61
-6.421,11.493,-3.353,TRIM62
-22.965,22.309,-13.705,TRIM63
5.298,-2.527,18.792,TRIM65
-5.397,22.442,1.887,TRIM66
-3.273,15.225,8.002,TRIM67
-0.966,0.932,-13.037,TRIM68
0.953,25.312,-21.594,TRIM69
5.298,1.964,3.594,TRIM7
-4.528,19.784,-34.436,TRIM71
-21.993,23.568,-14.88,TRIM72
-22.238,-5.973,18.053,TRIM8
-13.406,20.069,15.14,TRIM9
10.682,6.114,12.594,TRIML1
10.006,-0.087,-2.257,TRIML2
-25.158,-6.146,13.85,TRIO
-16.834,-14.547,7.16,TRIOBP
-18.41,0.444,-10.082,TRIP10
-20.079,-6.716,18.375,TRIP11
-13.564,-13.216,35.811,TRIP12
-0.581,-28.179,-9.792,TRIP13
-5.927,-2.902,30.351,TRIP4
-18.954,1.379,-9.164,TRIP6
-6.49,18.542,1.956,TRIQK
-3.299,-8.583,-7.241,TRIT1
6.499,-2.929,6.832,TRMO
-14.462,-23.896,12.705,TRMT1
4.152,-4.692,18.243,TRMT10A
-1.737,-9.576,-2.675,TRMT10B
-6.736,-23.025,1.368,TRMT10C
-1.47,-20.343,-3.033,TRMT11
-5.041,-24.362,22.574,TRMT112
-1.221,-6.528,-6.356,TRMT12
4.617,-3.914,10.442,TRMT13
-2.87,-5.806,24.855,TRMT1L
-16.615,-24.312,11.904,TRMT2A
0.666,-9.096,8.667,TRMT2B
5.781,-0.754,5.284,TRMT44
-1.298,-12.597,-7.824,TRMT5
-11.759,-26.198,4.369,TRMT6
-1.439,-11.413,-8.173,TRMT61A
-1.771,-3.68,-5.047,TRMU
-6.844,-24.953,7.513,TRNAU1AP
-8.816,24.122,4.49,TRNP1
-9.307,-20.53,17.809,TRNT1
-16.085,20.703,14.114,TRO
0.535,-25.136,-11.927,TROAP
-16.992,-0.214,20.107,TROVE2
9.331,32.572,-10.915,TRPA1
-8.182,17.271,6.806,TRPC1
13.11,12.572,-18.555,TRPC2
-4.44,21.346,-5.236,TRPC3
-2.92,26.504,2.376,TRPC4
-18.08,-13.367,31.087,TRPC4AP
-2.127,27.615,0.644,TRPC5
4.618,26.584,-26.762,TRPC5OS
2.805,19.553,-4.822,TRPC6
9.483,18.086,5.583,TRPC7
