x,y,z,samples
5.469,-1.445,17.943,1420586
5.517,-1.468,17.922,1420587
5.478,-1.458,17.921,1420588
5.494,-1.418,17.949,1420589
5.481,-1.451,17.938,1420590
5.572,-1.467,17.899,1420591
5.568,-1.443,17.863,1420592
5.695,-1.382,17.806,1420593
18.046,-1.646,15.262,1422163
18.026,-1.601,15.191,1422164
-2.831,12.592,9.148,1422264
-0.5,14.407,4.06,1422265
-0.842,14.365,4.746,1422266
-2.364,12.705,9.25,1422267
-0.243,14.448,3.351,1422268
-0.203,14.469,3.166,1422269
8.657,-10.362,-1.917,1422270
8.645,-10.401,-1.867,1422271
8.647,-10.373,-1.888,1422272
8.621,-10.403,-1.83,1422273
8.594,-10.387,-1.793,1422274
8.644,-10.398,-1.874,1422275
1.232,7.535,-17.257,1422381
1.231,7.536,-17.261,1422382
1.226,7.534,-17.26,1422383
1.23,7.537,-17.262,1422384
1.223,7.529,-17.251,1422385
1.227,7.55,-17.268,1422386
1.229,7.539,-17.261,1422387
1.226,7.551,-17.271,1422388
1.229,7.55,-17.267,1422389
-1.366,20.739,9.442,1422390
-1.356,20.764,9.467,1422391
-1.357,20.784,9.472,1422392
-1.367,20.72,9.443,1422393
-1.369,20.717,9.439,1422394
-1.354,20.774,9.474,1422395
-0.461,18.402,6.152,1422396
-0.6,18.475,6.387,1422397
-0.52,18.446,6.275,1422398
-1.36,20.741,9.448,1422399
-1.358,20.76,9.464,1422400
13.968,-12.099,-20.706,1423172
13.96,-12.105,-20.714,1423173
13.956,-12.108,-20.721,1423174
13.927,-12.103,-20.705,1423175
13.914,-12.111,-20.719,1423176
13.928,-12.106,-20.713,1423177
13.87,-12.12,-20.715,1423178
13.864,-12.12,-20.714,1423179
13.878,-12.116,-20.707,1423180
13.874,-12.122,-20.725,1423181
13.871,-12.124,-20.728,1423182
13.875,-12.118,-20.718,1423183
13.967,-11.927,-20.226,1423184
13.974,-11.937,-20.261,1423185
13.976,-11.938,-20.268,1423186
13.743,-12.004,-20.418,1423187
13.759,-12.041,-20.5,1423188
13.742,-12.005,-20.423,1423189
1.841,-8.288,-15.269,1423551
1.809,-8.309,-15.23,1423552
1.805,-8.299,-15.23,1423553
1.819,-8.289,-15.25,1423554
1.833,-8.293,-15.258,1423555
1.831,-8.294,-15.26,1423556
-22.433,10.351,10.08,1423587
-22.437,10.346,10.082,1423588
-22.702,10.318,10.031,1423589
-22.654,10.401,10.038,1423590
-22.604,10.389,10.027,1423591
-22.631,10.362,10.069,1423592
-22.621,10.395,10.031,1423593
-22.544,10.386,10.051,1423594
-22.561,10.246,10.153,1423595
-22.624,10.083,10.03,1423596
-22.577,10.257,10.605,1423597
-22.514,10.213,10.14,1423598
-22.58,10.102,9.992,1423599
-22.599,10.173,10.122,1423600
-22.604,10.114,9.974,1423601
-22.627,10.136,9.997,1423602
-22.798,10.293,10.21,1423603
-22.726,10.293,10.15,1423604
-22.816,10.256,10.282,1423605
-22.744,10.253,10.258,1423606
-22.759,10.244,10.262,1423607
-22.746,10.289,10.183,1423608
-22.672,10.272,10.396,1423609
-22.703,10.473,10.046,1423610
-22.69,10.462,10.054,1423611
-22.664,10.413,10.065,1423612
-22.646,10.422,10.056,1423613
-22.661,10.398,10.121,1423614
-22.386,10.373,10.305,1423615
-22.622,10.395,10.079,1423616
8.95,-0.403,-25.176,1423625
8.933,-0.453,-25.155,1423626
9.017,-0.52,-24.98,1423628
8.992,-0.593,-24.97,1423629
8.959,-0.619,-24.976,1423630
8.929,-0.405,-25.214,1423631
8.923,-0.444,-25.19,1423632
8.875,-0.498,-25.201,1423633
8.94,-0.513,-25.094,1423634
9.013,-0.563,-24.94,1423635
8.924,-0.53,-25.109,1423636
-10.754,6.436,-4.347,1426195
-10.739,6.435,-4.329,1426196
9.268,26.198,1.678,1426197
9.268,26.196,1.671,1426198
4.86,23.773,9.226,1426199
4.862,23.768,9.225,1426200
9.258,26.196,1.7,1426201
9.254,26.195,1.705,1426202
4.867,23.745,9.211,1426203
4.87,23.748,9.209,1426204
4.872,23.791,9.231,1426205
4.854,23.767,9.286,1426206
4.893,23.74,9.18,1426207
4.88,23.76,9.199,1426208
9.323,-5.652,18.594,1428579
9.617,-5.798,18.826,1428580
9.198,-5.469,18.759,1428581
-9.193,3.21,-16.106,1428991
-9.06,3.532,-15.827,1428992
-9.089,3.307,-16.125,1428993
-9.348,3.218,-15.716,1428994
-8.953,2.992,-15.984,1428995
-8.93,2.725,-15.805,1428996
-9.041,3.133,-15.953,1428997
-9.434,2.669,-12.692,1428998
-8.921,3.596,-15.606,1428999
-9.163,3.089,-16.254,1429000
-9.671,2.237,-15.044,1429001
-8.99,3.671,-15.554,1429002
-9.149,3.156,-16.147,1429003
-9.315,2.991,-16.37,1429004
-9.077,3.358,-15.939,1429005
-8.971,3.548,-15.653,1429006
-8.894,2.783,-16.011,1429007
-9.238,2.92,-16.395,1429008
-9.068,3.074,-16.143,1429009
-9.376,2.873,-15.636,1429010
-9.133,3.129,-16.132,1429011
-9.025,3.49,-15.832,1429012
-9.272,3.286,-15.938,1429013
-8.782,3.35,-15.685,1429014
-9.277,2.877,-16.419,1429015
-9.666,2.215,-15.207,1429016
-9.232,3.273,-15.612,1429017
-9.614,2.707,-15.234,1429018
-8.366,3.18,-15.176,1429019
-9.168,3.328,-16.053,1429020
-9.326,2.843,-14.117,1429021
-9.152,2.778,-16.288,1429022
-8.885,3.438,-15.527,1429023
-8.872,2.814,-15.853,1429024
-9.075,3.211,-15.942,1429025
-9.069,3.12,-15.932,1429026
-9.502,3.175,-14.406,1429027
-9.489,2.993,-15.896,1429028
-9.042,3.397,-15.898,1429029
-9.122,3.308,-16.069,1429030
-9.276,2.703,-13.139,1429031
-9.028,3.385,-15.818,1429032
-9.081,3.241,-16.077,1429033
-9.128,3.132,-16.124,1429034
-9.134,3.36,-16.096,1429035
-9.114,3.387,-16.055,1429036
-9.137,3.117,-16.269,1429037
-8.811,3.553,-15.61,1429038
-9.541,2.903,-14.308,1429039
-8.986,2.336,-15.517,1429040
-9.411,2.753,-14.277,1429041
-9.655,1.964,-14.647,1429042
-9.168,3.356,-15.979,1429043
-9.103,3.105,-15.901,1429044
-9.421,3.056,-15.464,1429045
-9.413,3.465,-14.997,1429046
-9.14,3.16,-16.066,1429047
-9.437,2.294,-14.263,1429048
-9.297,2.925,-15.652,1429049
-9.137,3.196,-16.156,1429050
-9.044,3.603,-15.886,1429051
-8.962,3.696,-15.642,1429052
-9.453,2.78,-16.018,1429053
-9.108,3.205,-16.149,1429054
-9.07,3.147,-16.248,1429055
-9.399,3.368,-15.392,1429056
-8.617,2.983,-15.65,1429057
-9.095,3.314,-16.036,1429058
-9.163,3.429,-15.763,1429059
-9.337,3.33,-15.689,1429060
-9.065,3.582,-15.737,1429061
-9.29,3.437,-15.576,1429062
-9.251,3.534,-15.577,1429063
-9.231,2.8,-15.169,1429064
-9.097,3.193,-16.157,1429065
-9.224,3.526,-15.876,1429066
-9.043,3.15,-15.423,1429067
-8.994,3.721,-15.626,1429068
-9.191,3.161,-16.316,1429069
-8.975,3.878,-12.155,1429070
-9.231,2.969,-16.415,1429071
-9.067,3.191,-15.965,1429072
-9.12,3.529,-15.712,1429073
-9.352,3.441,-15.497,1429074
-9.028,3.025,-15.69,1429075
-8.789,2.673,-15.803,1429076
-9.359,3.037,-14.571,1429178
-9.727,2.029,-14.773,1429179
-9.518,2.543,-15.552,1429180
-8.945,2.756,-16.04,1429181
-9.111,3.345,-15.59,1429182
-9.205,3.011,-15.984,1429183
-9.492,3.307,-14.861,1429184
-9.093,3.209,-16.039,1429185
-9.322,3.362,-15.063,1429186
-9.738,1.888,-14.553,1429187
-8.558,3.319,-15.282,1429188
-9.546,3.148,-14.994,1429189
-5.405,3.186,-11.823,1429190
-9.28,3.011,-14.339,1429191
-8.924,2.646,-14.382,1429192
-8.307,1.902,-12.892,1429193
-9.745,1.972,-14.647,1429194
-9.09,3.651,-15.6,1429195
-9.108,3.346,-15.825,1429196
-9.168,3.101,-16.289,1429197
-8.708,2.627,-15.694,1429198
-9.041,3.318,-15.619,1429199
-8.313,1.876,-13.079,1429200
-9.296,2.478,-15.478,1429201
-8.947,3.418,-15.6,1429202
-9.457,3.297,-14.926,1429203
-9.671,2.203,-15.272,1429204
-8.812,2.833,-15.894,1429205
-9.122,3.28,-15.939,1429206
-8.998,3.184,-15.993,1429207
-9.056,3.28,-15.534,1429208
-9.522,2.336,-13.29,1429209
-9.08,3.463,-15.495,1429210
-9.671,2.041,-14.789,1429211
-9.641,2.039,-14.713,1429212
-9.318,3.173,-15.763,1429213
-9.684,1.846,-14.171,1429214
-9.011,2.124,-14.94,1429215
-9.597,2.732,-15.153,1429216
-9.418,3.03,-16.23,1429217
-9.045,3.267,-16.017,1429218
-9.304,2.631,-15.636,1429219
-8.873,3.528,-15.409,1429220
-9.596,2.273,-15.388,1429221
-9.217,3.509,-15.654,1429222
-8.733,3.071,-15.665,1429223
-8.775,2.831,-14.415,1429224
-9.545,3.276,-15.008,1429225
-9.429,3.063,-15.582,1429226
-6.038,2.778,-12.387,1429227
-8.483,1.991,-14.995,1429228
-8.896,1.259,-13.013,1429229
-8.418,1.923,-14.939,1429230
-8.733,2.082,-14.645,1429231
-6.463,2.524,-11.243,1429232
-8.619,2.514,-15.461,1429233
-9.069,2.091,-12.342,1429234
-8.952,1.405,-13.099,1429235
-5.839,2.666,-11.392,1429236
-8.52,2.017,-14.918,1429237
10.441,3.539,-11.307,1429238
-8.561,2.096,-15.342,1429239
-8.617,2.033,-15.082,1429240
-8.566,2.31,-15.323,1429241
-8.522,1.864,-10.487,1429242
-8.768,3.061,-15.38,1429243
-8.192,2.211,-14.877,1429244
-8.385,2.025,-14.888,1429245
-9.473,1.879,-13.853,1429246
-9.043,1.802,-14.556,1429247
-8.66,1.903,-14.877,1429248
-8.312,2.377,-15.125,1429249
-8.275,1.989,-14.771,1429250
-8.664,2.45,-15.561,1429251
-8.308,1.912,-14.649,1429252
-8.28,2.064,-14.855,1429253
-8.976,1.986,-14.908,1429254
-8.373,1.978,-14.839,1429255
-8.388,1.936,-14.729,1429256
-8.41,1.948,-14.82,1429257
-8.452,1.953,-15.049,1429258
10.309,3.673,-11.236,1429259
-8.856,1.992,-14.943,1429260
-9.31,2.12,-13.789,1429261
7.829,5.314,-11.8,1429262
-8.52,2.272,-15.275,1429263
-8.404,1.973,-14.796,1429264
-8.429,2.113,-15.033,1429265
-9.188,2.921,-16.369,1429266
-8.407,2.094,-14.889,1429267
-9.459,2.215,-12.214,1429268
-9.347,2.147,-12.349,1429269
-9.259,1.838,-14.306,1429270
-9.12,2.145,-12.735,1429271
-9.249,2.033,-12.407,1429272
-8.516,1.871,-14.669,1429273
9.911,3.867,-11.489,1429274
-8.28,1.823,-14.701,1429275
-8.361,2.016,-14.852,1429276
-8.606,2.088,-15.087,1429277
-8.088,2.391,-14.975,1429278
10.159,3.633,-11.523,1429279
-8.301,2.147,-14.972,1429280
-8.831,1.397,-13.72,1429281
-8.514,2.052,-14.847,1429282
-8.515,2.302,-15.149,1429283
16.26,-4.206,-18.181,1430746
16.252,-4.215,-18.182,1430747
16.214,-4.424,-18.137,1430748
16.22,-4.417,-18.14,1430749
8.853,-8.221,19.2,1432228
8.843,-8.222,19.273,1432229
19.287,-0.276,12.097,1432230
19.286,-0.282,12.092,1432231
-23.374,-1.333,4.871,1432719
-23.334,-1.312,4.814,1432720
-23.468,-1.384,5.01,1432721
-23.327,-1.311,4.824,1432722
-23.132,-1.184,4.582,1432723
-22.745,-0.927,4.172,1432724
-23.392,-1.344,4.895,1432725
-23.359,-1.328,4.849,1432726
-23.328,-1.311,4.804,1432727
-20.516,-1.707,7.685,1432728
-20.435,-1.701,7.697,1432729
-20.471,-1.711,7.71,1432730
-23.204,-1.235,4.604,1432731
-23.151,-1.206,4.539,1432732
-23.171,-1.21,4.597,1432733
-18.882,-1.323,7.258,1432734
-20.434,-1.704,7.708,1432735
-20.351,-1.682,7.676,1432736
-7.999,19.158,-3.322,1434986
-7.971,19.193,-3.3,1434987
-7.959,19.217,-3.278,1434988
-7.911,19.11,-3.306,1434989
-7.823,19.066,-3.342,1434990
-7.92,19.117,-3.303,1434991
5.467,-6.87,-12.42,1435991
5.478,-6.891,-12.44,1435992
5.329,-11.165,-12.941,1435993
5.315,-11.162,-12.94,1435994
10.462,-7.42,16.577,1436014
10.311,-7.365,16.622,1436015
10.345,-7.454,16.65,1436016
11.094,-7.415,16.23,1436017
10.025,-7.785,16.837,1436018
10.052,-7.754,16.821,1436019
-19.319,2.873,10.579,1436091
-19.316,2.871,10.583,1436092
-19.289,2.857,10.586,1436093
-2.17,-3.822,11.682,1436094
-2.221,-3.809,11.674,1436095
-2.13,-3.76,11.718,1436096
-19.312,2.869,10.582,1436097
-19.31,2.866,10.588,1436098
-19.313,2.869,10.582,1436099
-2.173,-3.806,11.681,1436100
-2.057,-3.768,11.732,1436101
-2.186,-3.809,11.674,1436102
14.191,-8.078,-8.553,1436635
14.14,-8.147,-8.468,1436636
14.182,-8.089,-8.55,1436637
9.938,-7.25,17.342,1436940
10.555,-5.69,16.51,1436941
9.258,-5.727,18.151,1436942
10.524,-5.637,16.533,1436943
10.382,-5.956,20.137,1437476
10.262,-5.905,20.196,1437477
9.992,-5.61,20.136,1437478
10,-5.438,20.068,1437479
9.874,-5.572,20.292,1437480
9.764,-5.424,20.347,1437481
10.413,-5.945,19.986,1437482
10.425,-5.905,19.903,1437483
-12.332,8.648,3.835,1437638
-12.333,8.663,3.815,1437639
-12.338,8.607,3.882,1437640
-12.339,8.615,3.805,1437641
-12.352,8.58,3.806,1437642
3.707,-18.743,16.466,1437735
3.703,-18.748,16.481,1437736
3.719,-18.747,16.474,1437737
3.692,-18.756,16.508,1437738
3.693,-18.751,16.494,1437739
3.705,-18.747,16.482,1437740
3.706,-18.744,16.481,1437741
3.711,-18.754,16.512,1437742
3.689,-18.749,16.489,1437743
3.691,-18.748,16.486,1437744
3.704,-18.753,16.482,1437745
3.722,-18.75,16.492,1437746
-5.654,24.342,12.994,1439202
-5.549,24.646,12.891,1439203
-5.645,24.368,12.984,1439204
-5.64,24.38,12.98,1439205
-5.649,24.356,12.989,1439206
-5.611,24.464,12.954,1439207
-10.752,20.817,-5.274,1439579
-10.71,20.792,-5.239,1439580
-10.739,20.808,-5.264,1439581
-10.71,20.786,-5.224,1439582
-10.743,20.806,-5.259,1439583
22.555,9.691,3.665,1440623
22.574,9.68,3.66,1440624
22.567,9.671,3.655,1440625
22.424,9.807,3.739,1440626
22.52,9.725,3.687,1440627
22.382,9.837,3.77,1440628
0.008,14.831,3.271,1440629
-0.04,14.786,3.252,1440630
-0.051,14.759,3.284,1440631
1.618,-9.997,-12.645,1444470
1.578,-9.982,-12.636,1444471
1.59,-9.991,-12.598,1444472
1.56,-9.977,-12.632,1444473
1.576,-9.978,-12.619,1444474
1.578,-9.998,-12.586,1444475
1.582,-9.994,-12.614,1444476
1.511,-10.02,-12.261,1444477
1.603,-10.04,-12.271,1444478
12.825,3.748,-9.029,1444479
2.788,-16.976,-1.598,1444480
2.807,-16.993,-1.544,1444481
2.838,-16.979,-1.451,1444482
1.911,-9.972,-11.886,1444483
1.842,-9.979,-11.925,1444484
-18.781,-7.291,17.036,1445185
-17.891,-6.862,17.124,1445186
-18.272,-6.881,17.117,1445187
-17.769,-6.862,17.102,1445190
-19.084,-7.357,17,1445191
-18.941,-6.978,17.065,1445192
-18.598,-7.272,17.068,1445193
-20.148,-7.265,16.695,1445194
-19.07,-6.954,17.048,1445196
-20.004,-7.226,16.709,1445198
-20.164,-7.234,16.707,1445200
-19.042,-6.935,17.079,1445201
4.659,-4.871,-1.164,1445202
-19.115,-7.194,17.009,1445203
-18.925,-7.072,17.064,1445204
-19.27,-7.14,17.007,1445206
-18.558,-6.831,17.121,1445207
4.419,-4.868,-1.211,1445210
-17.569,-6.905,17.108,1445211
-17.948,-6.873,17.096,1445212
-18.71,-6.899,17.08,1445213
-18.242,-6.884,17.131,1445214
-19.153,-7.046,17.016,1445215
-19.109,-7.097,17.03,1445216
-18.896,-6.921,17.077,1445218
-18.627,-7.125,17.092,1445219
-17.719,-7.01,17.061,1445220
-16.723,-7.086,16.505,1445223
-19.597,-7.103,16.908,1445224
-17.873,-6.907,17.14,1445225
-19.036,-6.92,17.062,1445226
-18.201,-6.955,17.11,1445227
-18.965,-7.479,17.012,1445228
-18.461,-6.917,17.107,1445229
-18.145,-6.835,17.132,1445231
-19.03,-6.982,17.062,1445232
-19.075,-6.933,17.056,1445235
-18.434,-6.851,17.109,1445236
-17.878,-6.859,17.117,1445237
-18.471,-6.989,17.1,1445238
-16.966,-7.125,16.772,1445239
-19.734,-7.116,16.872,1445241
-18.683,-6.917,17.094,1445243
-18.387,-6.806,17.15,1445246
-19.017,-6.826,17.098,1445247
-17.944,-6.965,17.108,1445248
-17.998,-6.864,17.149,1445250
-19.089,-7.458,16.981,1445251
-19.033,-7.417,16.993,1445253
-18.523,-6.943,17.11,1445254
-18.513,-6.923,17.115,1445255
-18.981,-7.401,17.008,1445256
-19.261,-6.976,17.018,1445257
-18.786,-6.93,17.083,1445259
-19.13,-6.954,17.037,1445260
-17.149,-6.984,16.916,1445261
-19.054,-7.124,17.023,1445263
-18.389,-7.302,17.074,1445264
-19.796,-7.072,16.877,1445265
-18.346,-7.181,17.098,1445266
-19.068,-6.916,17.075,1445270
-19.312,-6.935,17.031,1445272
-19.379,-6.887,17.029,1445274
-18.854,-6.913,17.08,1445276
-18.129,-6.879,17.105,1445277
-19.39,-6.999,16.988,1445279
-19.307,-7.162,16.965,1445281
-18.293,-6.838,17.14,1445283
-17.981,-7.127,17.101,1445284
-17.819,-7.043,17.091,1445288
-17.946,-7.015,17.11,1445290
-18.797,-6.849,17.112,1445291
-17.573,-6.903,17.086,1445292
-18.64,-7.012,17.085,1445293
-20.273,-7.317,16.601,1445294
-18.874,-6.925,17.078,1445297
-17.948,-6.854,17.119,1445302
-17.962,-6.866,17.151,1445304
-18.075,-7.185,17.118,1445305
-19.787,-7.028,16.9,1445307
-19.578,-7.263,16.847,1445309
-19.932,-7.112,16.827,1445310
-18.137,-7.169,17.093,1445311
-17.257,-7.042,16.893,1445312
-18.817,-6.874,17.099,1445314
-18.044,-6.947,17.129,1445316
-17.642,-6.877,17.114,1445318
-19.094,-6.785,17.089,1445319
-20.208,-7.306,16.654,1445321
-20.069,-7.164,16.768,1445322
-17.387,-6.87,17.111,1445325
-17.959,-6.851,17.119,1445326
-17.725,-6.85,17.064,1445328
-18.398,-6.825,17.153,1445329
-19.268,-6.801,17.059,1445331
-18.899,-7.072,17.049,1445332
-18.445,-6.998,17.116,1445333
-18.981,-7.428,17.004,1445334
-18.866,-7.228,17.036,1445336
-17.766,-6.877,17.068,1445337
-18.132,-6.825,17.141,1445338
-17.878,-6.877,17.129,1445339
-18.696,-6.818,17.132,1445340
-18.639,-6.814,17.138,1445341
-19.46,-7.12,16.936,1445343
-19.347,-7.177,16.967,1445344
-18.537,-6.788,17.15,1445345
-18.405,-6.895,17.131,1445349
-17.894,-6.819,17.146,1445350
-18.258,-6.861,17.132,1445352
-20.018,-7.11,16.802,1445353
-17.853,-7.003,17.124,1445354
-19.579,-6.953,16.967,1445355
-19.663,-7.121,16.88,1445356
-19.255,-7.198,16.897,1445357
-20.015,-7.127,16.798,1445358
-19.449,-7.214,16.9,1445361
-18.652,-6.889,17.102,1445363
-17.504,-6.881,17.107,1445364
-20.015,-7.135,16.791,1445365
-18.141,-6.849,17.124,1445366
-18.702,-6.909,17.11,1445367
-20.013,-7.216,16.761,1445368
-19.307,-6.936,17.026,1445369
-17.604,-7.067,17.025,1445371
-16.468,-7.144,16.315,1445372
-18.072,-6.836,17.115,1445373
-19.227,-7.142,16.951,1445380
-17.672,-7.075,17.046,1445382
-19.758,-7.103,16.875,1445383
-18.976,-6.882,17.082,1445384
-19.125,-6.908,17.049,1445385
-18.894,-6.972,17.063,1445386
-18.697,-6.918,17.084,1445387
-18.584,-6.9,17.111,1445388
-18.368,-6.869,17.144,1445389
-20.252,-7.296,16.633,1445390
-19.968,-7.123,16.812,1445391
-20.121,-7.256,16.678,1445392
-18.84,-7.048,17.098,1445394
-19.109,-7.039,17.017,1445398
-18.335,-6.923,17.118,1445399
-19.355,-7.065,16.967,1445400
-19.433,-7.015,16.97,1445404
-20.118,-7.203,16.739,1445405
-18.045,-6.86,17.132,1445406
-19.486,-7.058,16.945,1445407
-20.04,-7.211,16.754,1445408
-17.237,-6.99,16.822,1445410
-19.914,-7.175,16.803,1445411
-19.207,-6.997,17.014,1445412
-19.245,-6.992,17.023,1445413
-17.337,-6.943,17.025,1445414
-19.264,-7.106,16.985,1445415
-18.758,-6.852,17.109,1445416
-19.167,-6.911,17.046,1445417
-18.779,-6.939,17.079,1445418
-18.319,-6.872,17.112,1445419
-18.885,-6.926,17.07,1445420
-18.252,-6.858,17.092,1445422
-18.02,-6.908,17.132,1445423
-17.776,-6.989,17.086,1445425
-20.141,-7.228,16.717,1445427
-19.468,-7.042,16.949,1445428
-17.849,-6.866,17.136,1445429
-19.258,-7.093,16.981,1445430
-17.797,-6.912,17.087,1445431
-19.464,-7.068,16.948,1445432
-18.498,-6.869,17.115,1445434
-18.749,-6.96,17.095,1445435
-18.968,-6.914,17.07,1445436
-19.466,-7.155,16.928,1445438
-19.242,-6.996,17.005,1445439
-20.083,-10.017,14.253,1445440
-18.448,-7.33,17.071,1445442
-20.053,-7.227,16.734,1445443
-18.774,-6.947,17.079,1445444
-19.766,-7.143,16.858,1445445
-19.892,-7.112,16.834,1445446
-20.19,-7.234,16.699,1445447
-20.085,-7.168,16.763,1445448
-20.03,-7.214,16.75,1445449
-18.775,-6.858,17.114,1445450
-19.713,-7.223,16.848,1445451
-20.095,-7.208,16.733,1445452
-18.353,-7.127,17.085,1445453
-19.359,-7.031,16.966,1445455
-18.024,-6.871,17.146,1445456
-20.135,-7.24,16.705,1445457
-18.024,-6.9,17.105,1445458
-20.071,-7.202,16.749,1445461
-18.227,-6.869,17.121,1445462
-18.906,-6.887,17.09,1445465
-19.808,-7.303,16.77,1445467
-17.438,-6.929,16.967,1445468
-17.787,-6.877,17.093,1445471
-19.144,-6.97,17.036,1445473
-20.026,-7.274,16.713,1445474
-18.447,-6.801,17.065,1445475
-19.269,-7.084,16.99,1445476
-16.579,-7.113,16.386,1445477
-19.238,-6.947,17.002,1445478
-20.124,-7.206,16.726,1445479
-16.6,-7.111,16.4,1445481
-17.037,-7.018,16.651,1445482
-19.316,-7.06,16.966,1445483
-19.055,-6.83,17.053,1445484
-18.187,-6.856,17.061,1445485
-19.003,-6.789,17.068,1445486
-19.16,-6.89,16.961,1445487
-19.789,-7.001,16.894,1445488
-20.101,-7.243,16.668,1445489
-19.843,-7.065,16.861,1445490
-16.978,-7.035,16.562,1445491
-17.937,-6.847,17.05,1445492
-17.715,-6.849,17.021,1445493
-20.099,-7.175,16.749,1445494
-17.739,-6.847,17.038,1445496
-19.18,-6.961,17.031,1445497
-17.793,-6.926,16.933,1445498
-16.817,-7.087,16.452,1445499
-20.114,-7.241,16.714,1445500
-17.994,-6.833,17.012,1445501
-17.959,-6.856,16.973,1445502
-19.871,-7.191,16.763,1445503
-16.375,-7.168,16.227,1445504
-18.951,-6.854,17.072,1445505
-17.234,-7.003,16.667,1445506
-18.304,-6.967,17.102,1445507
-19.179,-6.964,17.021,1445509
-20.077,-7.174,16.753,1445512
-17.662,-6.927,16.943,1445513
-19.792,-7.14,16.75,1445515
-17.872,-6.825,17.038,1445516
-19.195,-6.927,17.03,1445518
-17.859,-6.838,17.026,1445519
-19.018,-6.867,17.092,1445521
-16.331,-7.164,16.214,1445522
-16.313,-7.162,16.217,1445523
-16.292,-7.171,16.204,1445524
-17.773,-6.843,17.056,1445525
-16.465,-7.135,16.301,1445526
-18.522,-6.836,17.068,1445527
-16.246,-7.177,16.169,1445528
-16.199,-7.184,16.141,1445529
-16.675,-7.092,16.442,1445530
-16.335,-7.158,16.228,1445531
-18.523,-6.79,17.082,1445532
-16.293,-7.165,16.204,1445533
-18.168,-6.811,17.07,1445534
-18.064,-6.836,17.06,1445535
-16.531,-7.121,16.336,1445536
-17.092,-7.082,16.449,1445537
-16.519,-7.122,16.323,1445538
-17.081,-7.01,16.647,1445539
-16.577,-7.114,16.358,1445542
-16.332,-7.159,16.22,1445545
-16.251,-7.173,16.18,1445547
-16.491,-7.132,16.313,1445548
-16.328,-7.161,16.225,1445549
-16.292,-7.165,16.205,1445550
-16.381,-7.151,16.254,1445551
-16.314,-7.162,16.217,1445553
-16.369,-7.152,16.247,1445554
-16.272,-7.169,16.193,1445555
-16.406,-7.146,16.269,1445557
-16.57,-7.115,16.356,1445560
-16.255,-7.172,16.181,1445561
4.513,-4.867,1.52,1445562
-16.618,-7.113,16.358,1445563
-16.299,-7.163,16.208,1445567
1.276,15.368,11.083,1446812
1.254,15.403,11.107,1446813
2.278,10.337,9.77,1446814
2.294,10.326,9.777,1446815
2.226,10.39,9.745,1446816
2.281,10.362,9.765,1446817
2.315,10.182,9.794,1446818
2.308,10.182,9.793,1446819
2.296,10.252,9.773,1446820
2.314,10.237,9.783,1446821
2.289,9.388,10.002,1446822
2.256,9.404,9.99,1446823
2.297,9.472,9.997,1446824
2.266,9.487,9.989,1446825
2.543,-12.162,-14.215,1447106
2.503,-12.163,-14.234,1447107
2.443,-12.166,-14.238,1447108
1.275,-13.336,-14.172,1447109
1.239,-13.365,-14.202,1447110
4.001,-12.46,-13.374,1447111
3.92,-12.535,-13.1,1447112
3.869,-12.574,-12.915,1447113
3.889,-12.576,-12.94,1447114
4.358,-12.691,-13.283,1447115
4.387,-12.719,-13.256,1447116
4.348,-12.691,-13.286,1447117
4.337,-12.755,-13.2,1447118
4.354,-12.753,-13.2,1447119
4.312,-12.744,-13.191,1447120
6.57,-13.888,5.208,1447121
6.575,-13.916,5.219,1447122
6.517,-13.825,5.199,1447123
6.59,-13.942,5.225,1447124
6.591,-13.94,5.224,1447125
6.599,-13.947,5.224,1447126
3.843,-12.565,-13.155,1447127
3.854,-12.574,-13.142,1447128
3.92,-12.562,-13.2,1447129
1.402,-0.854,-10.078,1447130
